,Unnamed: 0,id,tag,csn,Choicesituation,Scenario,Block,CS,Choice_,ASCsq,ROAD,DIST,FREQ,PARK,RECRE,PRICE,Abgeschlossen,LetzteSeite,Datumgestartet,DatumletzteAktivitt,AGE,STAY,WasistIhrePostleitzahl,Beruf_Sonst,WasstudierenSie,WasstudierenSieSonstiges,WieweitistdienchsteHaltest,WennjawievielwrdenSieeinm,GEN,PROF,MODE,MODEFR,COMMODE,INCOME,SindSiegrundstzlichbereitf,WrenSiebereitsichfrdasP,WelcheParteihabenSiebeider,CHILD,RES,OWNB,OWNC,_merge,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
10034,10034,501,0,3345,24,3,3,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
10035,10035,501,0,3346,26,1,3,Konzept B,0,0,1,1,3,3,1,6,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,330
10036,10036,501,0,3346,26,2,3,Konzept B,1,0,1,1,1,1,1,4,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
10037,10037,501,0,3346,26,3,3,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
10038,10038,501,0,3347,33,1,3,Konzept A,1,0,1,3,3,1,2,1,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,330
10039,10039,501,0,3347,33,2,3,Konzept A,0,0,2,3,2,1,1,2,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,330
10040,10040,501,0,3347,33,3,3,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
10041,10041,501,0,3348,36,1,3,Konzept A,1,0,2,3,1,2,1,3,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,330
10042,10042,501,0,3348,36,2,3,Konzept A,0,0,2,1,2,1,3,6,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,330
10043,10043,501,0,3348,36,3,3,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 10:58:59,44,2014-07-15 10:49:32,2014-07-15 10:58:59,25.0,6.0,12437.0,,Sonstiges,Geographie,2,1000.0,0,Student_in,2,4,3,2,Ja,Ja,Grüne,2,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
10044,10044,503,1,3349,1,1,1,Konzept B,0,0,2,2,1,3,2,5,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,331
10045,10045,503,0,3349,1,2,1,Konzept B,1,0,1,3,2,1,2,1,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,331
10046,10046,503,0,3349,1,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10047,10047,503,0,3350,6,1,1,Konzept B,0,0,1,1,1,2,2,5,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,331
10048,10048,503,0,3350,6,2,1,Konzept B,1,0,3,2,3,1,1,3,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,331
10049,10049,503,0,3350,6,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10050,10050,503,0,3351,7,1,1,Konzept B,0,0,2,1,2,1,1,3,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,331
10051,10051,503,0,3351,7,2,1,Konzept B,1,0,3,3,3,1,2,5,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,331
10052,10052,503,0,3351,7,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10053,10053,503,0,3352,13,1,1,Konzept B,0,0,1,1,2,2,1,4,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,331
10054,10054,503,0,3352,13,2,1,Konzept B,1,0,2,2,1,2,3,2,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,331
10055,10055,503,0,3352,13,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10056,10056,503,0,3353,18,1,1,Konzept B,0,0,3,3,2,1,1,4,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,331
10057,10057,503,0,3353,18,2,1,Konzept B,1,0,1,1,2,2,2,1,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,331
10058,10058,503,0,3353,18,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10059,10059,503,0,3354,19,1,1,Konzept A,1,0,1,3,3,3,3,2,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,331
10060,10060,503,0,3354,19,2,1,Konzept A,0,0,1,2,2,2,3,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,331
10061,10061,503,0,3354,19,3,1,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10062,10062,503,0,3355,25,1,1,Konzept B,0,0,3,3,3,1,3,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,331
10063,10063,503,0,3355,25,2,1,Konzept B,1,0,3,1,3,3,1,3,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,331
10064,10064,503,0,3355,25,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10065,10065,503,0,3356,30,1,1,Konzept B,0,0,2,2,3,3,3,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,331
10066,10066,503,0,3356,30,2,1,Konzept B,1,0,2,3,1,3,3,2,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,331
10067,10067,503,0,3356,30,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10068,10068,503,0,3357,31,1,1,Konzept A,1,0,3,2,1,2,2,1,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,331
10069,10069,503,0,3357,31,2,1,Konzept A,0,0,2,1,1,3,1,4,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,matched (3),1.0,0.0,0.0,4.0,25.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,331
10070,10070,503,0,3357,31,3,1,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 14:38:35,44,2014-07-15 14:33:03,2014-07-15 14:38:35,25.0,1.0,13353.0,,Sonstiges,Agrarökonomik,2,20.0,0,Student_in,3,4,3,2,Ja,Ja,Grüne,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
10071,10071,505,1,3358,3,1,2,Konzept A,1,0,2,3,2,3,2,3,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,332
10072,10072,505,0,3358,3,2,2,Konzept A,0,0,2,2,3,2,1,4,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,332
10073,10073,505,0,3358,3,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10074,10074,505,0,3359,4,1,2,Konzept A,1,0,3,2,2,2,3,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,332
10075,10075,505,0,3359,4,2,2,Konzept A,0,0,1,2,2,1,1,5,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,332
10076,10076,505,0,3359,4,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10077,10077,505,0,3360,8,1,2,Konzept B,0,0,1,3,2,2,2,3,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,332
10078,10078,505,0,3360,8,2,2,Konzept B,1,0,1,3,1,3,2,3,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,332
10079,10079,505,0,3360,8,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10080,10080,505,0,3361,15,1,2,Konzept B,0,0,1,2,3,2,1,2,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,332
10081,10081,505,0,3361,15,2,2,Konzept B,1,0,3,1,2,3,2,5,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,332
10082,10082,505,0,3361,15,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10083,10083,505,0,3362,16,1,2,Konzept A,1,0,2,1,3,1,2,5,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,332
10084,10084,505,0,3362,16,2,2,Konzept A,0,0,2,1,1,2,2,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,332
10085,10085,505,0,3362,16,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10086,10086,505,0,3363,20,1,2,Konzept A,1,0,3,2,3,1,1,2,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,332
10087,10087,505,0,3363,20,2,2,Konzept A,0,0,2,2,3,1,3,1,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,332
10088,10088,505,0,3363,20,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10089,10089,505,0,3364,27,1,2,Konzept A,1,0,3,1,1,1,3,1,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10090,10090,505,0,3364,27,2,2,Konzept A,0,0,1,3,1,1,3,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,332
10091,10091,505,0,3364,27,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
10092,10092,505,0,3365,28,1,2,Konzept B,0,0,1,3,1,3,1,4,2014-07-15 18:48:50,44,2014-07-15 18:39:22,2014-07-15 18:48:50,38.0,38.0,10119.0,berufstätig und Student,,,3,,1,Sonstiges,3,2,3,2,weiß nicht,Ja,Andere,1,1,1,0,matched (3),1.0,0.0,1.0,2.0,38.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,332
